Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1755758735,2025-08-21T06:45:35Z,UAE2P,"26.581238,50.887375",38000,537,289
1755758766,2025-08-21T06:46:06Z,UAE2P,"26.606232,50.806896",38000,536,288
1755758797,2025-08-21T06:46:37Z,UAE2P,"26.631231,50.725727",38000,538,288
1755758829,2025-08-21T06:47:09Z,UAE2P,"26.657022,50.641689",38000,538,288
1755758860,2025-08-21T06:47:40Z,UAE2P,"26.681229,50.559399",38000,539,287
1755758891,2025-08-21T06:48:11Z,UAE2P,"26.705204,50.477634",38000,540,288
1755758923,2025-08-21T06:48:43Z,UAE2P,"26.727905,50.393459",38000,541,285
1755758954,2025-08-21T06:49:14Z,UAE2P,"26.748367,50.309608",38000,541,285
1755758985,2025-08-21T06:49:45Z,UAE2P,"26.770065,50.225037",38000,539,287
1755759016,2025-08-21T06:50:16Z,UAE2P,"26.79505,50.143661",38000,538,289
1755759047,2025-08-21T06:50:47Z,UAE2P,"26.820234,50.062267",38000,539,288
1755759078,2025-08-21T06:51:18Z,UAE2P,"26.844818,49.980019",38000,539,288
1755759109,2025-08-21T06:51:49Z,UAE2P,"26.868927,49.898529",38000,538,288
1755759140,2025-08-21T06:52:20Z,UAE2P,"26.893021,49.816936",38000,539,288
1755759171,2025-08-21T06:52:51Z,UAE2P,"26.917156,49.735107",38000,538,288
1755759202,2025-08-21T06:53:22Z,UAE2P,"26.941502,49.6525",38000,539,288
1755759233,2025-08-21T06:53:53Z,UAE2P,"26.965897,49.569328",38000,540,288
1755759265,2025-08-21T06:54:25Z,UAE2P,"26.990433,49.485634",38000,540,288
1755759296,2025-08-21T06:54:56Z,UAE2P,"27.019106,49.403984",38000,539,294
1755759328,2025-08-21T06:55:28Z,UAE2P,"27.054903,49.326607",38000,536,299
1755759359,2025-08-21T06:55:59Z,UAE2P,"27.093796,49.250206",38000,534,299
1755759391,2025-08-21T06:56:31Z,UAE2P,"27.131157,49.175282",38000,533,299
1755759423,2025-08-21T06:57:03Z,UAE2P,"27.169888,49.097691",38000,536,299
1755759454,2025-08-21T06:57:34Z,UAE2P,"27.207962,49.021564",38000,536,299
1755759485,2025-08-21T06:58:05Z,UAE2P,"27.245316,48.946838",38000,535,299
1755759516,2025-08-21T06:58:36Z,UAE2P,"27.283997,48.869209",38000,535,299
1755759547,2025-08-21T06:59:07Z,UAE2P,"27.320938,48.794895",38000,534,299
1755759579,2025-08-21T06:59:39Z,UAE2P,"27.358749,48.718819",38000,534,299
1755759610,2025-08-21T07:00:10Z,UAE2P,"27.396332,48.643055",38000,534,299
1755759641,2025-08-21T07:00:41Z,UAE2P,"27.433731,48.567448",38000,533,299
1755759673,2025-08-21T07:01:13Z,UAE2P,"27.471407,48.491116",38000,534,299
1755759705,2025-08-21T07:01:45Z,UAE2P,"27.51004,48.412704",38000,534,298
1755759736,2025-08-21T07:02:16Z,UAE2P,"27.547806,48.335957",38000,534,298
1755759768,2025-08-21T07:02:48Z,UAE2P,"27.585924,48.25845",38000,535,298
1755759800,2025-08-21T07:03:20Z,UAE2P,"27.624376,48.180119",38000,536,298
1755759832,2025-08-21T07:03:52Z,UAE2P,"27.662476,48.102497",38000,537,298
1755759863,2025-08-21T07:04:23Z,UAE2P,"27.700287,48.025387",38000,538,298
1755759896,2025-08-21T07:04:56Z,UAE2P,"27.739151,47.945683",38000,537,298
1755759926,2025-08-21T07:05:26Z,UAE2P,"27.775114,47.871761",38000,536,298
1755759960,2025-08-21T07:06:00Z,UAE2P,"27.812401,47.795017",38000,536,298
1755759991,2025-08-21T07:06:31Z,UAE2P,"27.849085,47.708977",38000,536,292
1755760022,2025-08-21T07:07:02Z,UAE2P,"27.874649,47.629047",38000,539,288
1755760054,2025-08-21T07:07:34Z,UAE2P,"27.900879,47.543957",38000,540,289
1755760086,2025-08-21T07:08:06Z,UAE2P,"27.9272,47.459671",38000,541,289
1755760117,2025-08-21T07:08:37Z,UAE2P,"27.953316,47.375256",38000,541,289
1755760149,2025-08-21T07:09:09Z,UAE2P,"27.975149,47.289734",38000,542,280
1755760151,2025-08-21T07:09:11Z,UAE2P,"27.976126,47.283165",38000,542,279
1755760153,2025-08-21T07:09:13Z,UAE2P,"27.976917,47.277294",38000,542,278
1755760155,2025-08-21T07:09:15Z,UAE2P,"27.977463,47.272797",38000,542,277
1755760157,2025-08-21T07:09:17Z,UAE2P,"27.978241,47.26651",38000,542,277
1755760159,2025-08-21T07:09:19Z,UAE2P,"27.978745,47.261864",38000,542,277
1755760161,2025-08-21T07:09:21Z,UAE2P,"27.979525,47.254837",38000,543,277
1755760194,2025-08-21T07:09:54Z,UAE2P,"27.990511,47.163445",38000,542,278
1755760226,2025-08-21T07:10:26Z,UAE2P,"28.002522,47.073776",38000,543,278
1755760257,2025-08-21T07:10:57Z,UAE2P,"28.01413,46.985092",38000,542,278
1755760290,2025-08-21T07:11:30Z,UAE2P,"28.02594,46.893291",38000,541,278
1755760322,2025-08-21T07:12:02Z,UAE2P,"28.037476,46.803394",38000,541,278
1755760354,2025-08-21T07:12:34Z,UAE2P,"28.048933,46.713814",38000,542,278
1755760386,2025-08-21T07:13:06Z,UAE2P,"28.060293,46.625008",38000,543,278
1755760419,2025-08-21T07:13:39Z,UAE2P,"28.071991,46.532646",38000,542,278
1755760451,2025-08-21T07:14:11Z,UAE2P,"28.083242,46.443626",38000,540,278
1755760484,2025-08-21T07:14:44Z,UAE2P,"28.094833,46.351372",38000,541,278
1755760516,2025-08-21T07:15:16Z,UAE2P,"28.105911,46.262108",38000,542,277
1755760546,2025-08-21T07:15:46Z,UAE2P,"28.116577,46.17617",38000,542,277
1755760577,2025-08-21T07:16:17Z,UAE2P,"28.127289,46.089336",38000,543,277
1755760610,2025-08-21T07:16:50Z,UAE2P,"28.138639,45.996632",38000,544,277
1755760642,2025-08-21T07:17:22Z,UAE2P,"28.149811,45.905369",38000,543,277
1755760674,2025-08-21T07:17:54Z,UAE2P,"28.160751,45.815033",38000,541,277
1755760707,2025-08-21T07:18:27Z,UAE2P,"28.171598,45.725368",38000,539,277
1755760739,2025-08-21T07:18:59Z,UAE2P,"28.182446,45.634892",38000,539,277
1755760769,2025-08-21T07:19:29Z,UAE2P,"28.192429,45.551167",38000,540,277
1755760802,2025-08-21T07:20:02Z,UAE2P,"28.203323,45.459473",38000,541,277
1755760832,2025-08-21T07:20:32Z,UAE2P,"28.213402,45.373859",38000,540,277
1755760865,2025-08-21T07:21:05Z,UAE2P,"28.22406,45.282898",38000,539,277
1755760896,2025-08-21T07:21:36Z,UAE2P,"28.234451,45.193794",38000,538,277
1755760929,2025-08-21T07:22:09Z,UAE2P,"28.24478,45.105179",38000,536,277
1755760961,2025-08-21T07:22:41Z,UAE2P,"28.255207,45.014435",38000,536,277
1755760993,2025-08-21T07:23:13Z,UAE2P,"28.265533,44.924152",38000,536,277
1755761024,2025-08-21T07:23:44Z,UAE2P,"28.275375,44.838112",38000,536,277
1755761057,2025-08-21T07:24:17Z,UAE2P,"28.285604,44.747639",38000,536,277
1755761090,2025-08-21T07:24:50Z,UAE2P,"28.295883,44.656361",38000,534,277
1755761120,2025-08-21T07:25:20Z,UAE2P,"28.305222,44.572906",38000,534,277
1755761153,2025-08-21T07:25:53Z,UAE2P,"28.315521,44.480156",38000,534,277
1755761185,2025-08-21T07:26:25Z,UAE2P,"28.3255,44.390152",38000,534,277
1755761218,2025-08-21T07:26:58Z,UAE2P,"28.335463,44.299408",38000,534,277
1755761251,2025-08-21T07:27:31Z,UAE2P,"28.345322,44.208984",38000,533,276
